This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 1/29/15 through 1/29/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
,,,,TOTAL,,,,

Futures Statements
Trade Date,Exec Date,Exec Time,Type,Ref #,Description,Fees,Commissions,Amount,Balance

Forex Statements
,Date,Time,Type,Ref #,Description,Commissions,Amount,Amount(USD),Balance

 
"Total Cash ($173,987.73)"


Account Order History
Notes,,Time Placed,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Status

Account Trade History
,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type

Equities
Symbol,Description,Qty,Trade Price,Mark,Mark Value
XOM,EXXON MOBIL CORPORATION COM,-100,87.05,87.58,"($8,758.00)"
EWU,ISHARES TRUST MSCI UNITED KINGDOM ETF,+200,18.33,18.37,"$3,674.00"
RSX,MARKET VECTORS RUSSIA,+300,14.9233333,14.81,"$4,443.00"
PG,PROCTER GAMBLE CO COM,+100,85.74,85.67,"$8,567.00"
SNDK,SANDISK CORP COM,-100,76.95,77.47,"($7,747.00)"
,OVERALL TOTALS,,,,$179.00

Options
Symbol,Option Code,Exp,Strike,Type,Qty,Trade Price,Mark,Mark Value
AAPL,AAPL150320C115,MAR 15,115,CALL,-1,6.45,6.60,($660.00)
AAPL,AAPL150320C120,MAR 15,120,CALL,+1,3.80,3.925,$392.50
,,,,,,,,($267.50)
EBAY,EBAY150320C55,MAR 15,55,CALL,-2,1.33,1.27,($254.00)
EBAY,EBAY150320C57.5,MAR 15,57.5,CALL,+2,.53,.515,$103.00
,,,,,,,,($151.00)
GLD,GLD150320C119,MAR 15,119,CALL,+2,4.35,4.275,$855.00
GLD,GLD150320C122,MAR 15,122,CALL,-2,2.81,2.77,($554.00)
,,,,,,,,$301.00
JPM,JPM150320P52.5,MAR 15,52.5,PUT,+2,.76,.77,$154.00
JPM,JPM150320P55,MAR 15,55,PUT,-2,1.46,1.4900973,($298.02)
,,,,,,,,($144.02)
PG,PG150320C87.5,MAR 15,87.5,CALL,-1,1.05,.985,($98.50)
,,,,,,,,($98.50)
SNDK,SNDK150320P75,MAR 15,75,PUT,-1,2.74,2.53,($253.00)
,,,,,,,,($253.00)
SPY,SPY150320P199,MAR 15,199,PUT,+3,4.43,3.935,"$1,180.50"
SPY,SPY150320P201,MAR 15,201,PUT,-3,5.18,4.62,"($1,386.00)"
,,,,,,,,($205.50)
TSLA,TSLA150320C205,MAR 15,205,CALL,+1,13.95,14.075,"$1,407.50"
TSLA,TSLA150320C210,MAR 15,210,CALL,-1,11.55,11.65,"($1,165.00)"
,,,,,,,,$242.50
WFC,WFC150320P50,MAR 15,50,PUT,+2,.68,.64,$128.00
WFC,WFC150320P52.5,MAR 15,52.5,PUT,-2,1.48,1.40,($280.00)
,,,,,,,,($152.00)
XOM,XOM150320P85,MAR 15,85,PUT,-1,2.62,2.37,($237.00)
,,,,,,,,($237.00)
,,,,,,,,($965.02)

Futures
Symbol,Description,SPC,Exp,Qty,Trade Price,Mark,P/L Day
/NQH5,"E-mini Nasdaq 100 Index Futures,Mar-2015,ETH",1/20,MAR 15,-1,4153.50,4189.75,($80.00)
/QMH5,"NYMEX miNY Light Sweet Crude Oil Futures,Mar-2015,ETH",1/500,MAR 15,-1,44.55,44.600,($35.00)
/ZWH5,"Wheat Futures,Mar-2015,ETH",1/50,MAR 15,+1,507.75,507.50,($12.50)
,OVERALL TOTALS,,,,,,($127.50)

Forex
Symbol,Description,Qty,Trade Price,Mark,FPL
USD/JPY,USDollar/Japanese Yen Spot      ,+10000,118.3295,118.0525,($24.15)
GBP/USD,GBPound/US Dollar Spot         ,+10000,1.5067,1.507385,$5.70
USD/SEK,USDollar/Swedish Krona Spot     ,+10000,8.276996,8.271805,($8.69)
,OVERALL TOTALS,,,,($27.14)

Profits and Losses 
Symbol,Description,P/L Open,P/L %,P/L Day,P/L YTD,Margin Req,Mark Value
/NQH5,"E-mini Nasdaq 100 Index Futures,Mar-2015,ETH",($725.00),-0.87%,($80.00),($725.00),"$3,960.00",($80.00)
/QMH5,"NYMEX miNY Light Sweet Crude Oil Futures,Mar-2015,ETH",($25.00),-0.11%,($35.00),($25.00),"$2,448.00",($35.00)
/ZWH5,"Wheat Futures,Mar-2015,ETH",($12.50),-0.05%,($12.50),($12.50),"$1,430.00",($12.50)
AAPL,APPLE INC COM,($2.50),-0.24%,($2.50),($2.50),$200.67,($267.50)
EBAY,EBAY INC COM,$9.00,+2.42%,$9.00,$9.00,$297.61,($151.00)
EWU,ISHARES TRUST MSCI UNITED KINGDOM ETF,$8.00,+0.22%,$8.00,$8.00,$551.10,"$3,674.00"
GLD,SPDR GOLD TR GOLD SHS ETF,($7.00),-0.49%,($7.00),($7.00),$299.45,$301.00
JPM,JP MORGAN CHASE & CO COM,($4.02),-0.91%,($4.02),($4.02),$302.44,($144.02)
PG,PROCTER GAMBLE CO COM,($0.50),-0.01%,($0.50),($0.50),"$1,184.63","$8,468.50"
RSX,MARKET VECTORS RUSSIA,($34.00),-0.76%,($34.00),($34.00),$666.45,"$4,443.00"
SNDK,SANDISK CORP COM,($31.00),-0.39%,($31.00),($31.00),$941.48,"($8,000.00)"
SPY,SPDR TR S&P 500 ETF TR,$19.50,+0.68%,$19.50,$19.50,$326.04,($205.50)
TSLA,TESLA MOTORS INC COM,$2.50,+0.10%,$2.50,$2.50,$162.17,$242.50
WFC,WELLS FARGO & CO COM,$8.00,+1.85%,$8.00,$8.00,$331.59,($152.00)
XOM,EXXON MOBIL CORPORATION COM,($28.00),-0.31%,($28.00),($28.00),"$1,090.93","($8,995.00)"
,OVERALL TOTALS,($822.52),-0.47%,($187.52),($822.52),"$14,192.56",($913.52)

Forex Account Summary
Cash,"$10,154.78"
UPL,$4.57
Floating P/L,($27.14)
Equity,"$10,132.21"
Margin,"$1,201.48"
Available Equity,"$8,930.73"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$49,015.19"
Stock Buying Power,"$34,950.14"
Option Buying Power,"$34,950.14"
Commissions YTD,$159.08
Futures Commissions YTD,$10.96
