This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/5/15 through 2/5/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
GLD,SPDR GOLD TR GOLD SHS ETF,$19.00,+1.33%,($13.00),$19.00,$344.96,$327.00
IBM,INTL BUSINESS MACHINES COM,($14.00),-6.03%,$17.00,($14.00),$233.24,$218.00
JPM,JP MORGAN CHASE & CO COM,$39.64,+8.93%,$15.70,$39.64,$335.50,($100.36)
KO,COCA COLA CO COM,$13.50,+5.77%,($4.50),$13.50,$240.99,$247.50
PG,PROCTER GAMBLE CO COM,$81.50,+0.94%,$60.50,$81.50,"$1,183.55","$8,550.50"
RSX,MARKET VECTORS RUSSIA,$0.00,0.00%,$0.00,$245.00,$0.00,$0.00
SNDK,SANDISK CORP COM,($39.50),-0.50%,($4.00),($39.50),$998.69,"($8,008.50)"
SPY,SPDR TR S&P 500 ETF TR,$85.50,+2.97%,$39.00,$85.50,$371.03,($139.50)
TSLA,TESLA MOTORS INC COM,$112.50,+4.41%,$67.50,$112.50,$500.00,$352.50
USLV,CREDIT SUISSE AG VELOCITY 3X LONG SILVER ETN,($48.00),-1.92%,($24.00),($48.00),$367.05,"$2,447.00"
VXX,BARCLAYS BANK PLC IPATH S&P 500 VIX SHORT TERM,($46.00),-17.23%,($78.50),($46.00),$141.44,$221.00
WFC,WELLS FARGO & CO COM,$73.00,+16.90%,$34.00,$73.00,$375.82,($87.00)
XOM,EXXON MOBIL CORPORATION COM,($339.50),-3.79%,($66.00),($339.50),"$1,313.44","($9,306.50)"
,OVERALL TOTALS,"($4,905.86)",-2.43%,($834.30),"($4,512.86)","$20,700.52","($2,795.86)"

Forex Account Summary
Cash,"$9,957.41"
UPL,$67.18
Floating P/L,($2.09)
Equity,"$10,022.50"
Margin,"$1,355.02"
Available Equity,"$8,667.47"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$45,170.05"
Stock Buying Power,"$25,417.03"
Option Buying Power,"$25,417.03"
Commissions YTD,$312.41
Futures Commissions YTD,$14.68
