This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/18/15 through 2/18/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
,,,,TOTAL,,,,

Futures Statements
Trade Date,Exec Date,Exec Time,Type,Ref #,Description,Fees,Commissions,Amount,Balance

Forex Statements
,Date,Time,Type,Ref #,Description,Commissions,Amount,Amount(USD),Balance

 
"Total Cash ($184,655.63)"


Account Order History
Notes,,Time Placed,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Status

Account Trade History
,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type

Equities
Symbol,Description,Qty,Trade Price,Mark,Mark Value
XOM,EXXON MOBIL CORPORATION COM,-100,87.05,93.05,"($9,305.00)"
USLV,CREDIT SUISSE AG VELOCITY 3X LONG SILVER ETN,+100,24.95,20.85,"$2,085.00"
EWU,ISHARES TRUST MSCI UNITED KINGDOM ETF,+200,18.33,18.90,"$3,780.00"
PG,PROCTER GAMBLE CO COM,+100,85.74,85.49,"$8,549.00"
SNDK,SANDISK CORP COM,-100,76.95,82.195,"($8,219.50)"
,OVERALL TOTALS,,,,"($3,110.50)"

Options
Symbol,Option Code,Exp,Strike,Type,Qty,Trade Price,Mark,Mark Value
AAPL,AAPL150320C115,MAR 15,115,CALL,-1,6.45,13.275,"($1,327.50)"
AAPL,AAPL150320C120,MAR 15,120,CALL,+1,3.80,8.85,$885.00
,,,,,,,,($442.50)
BABA,BABA150320C95,MAR 15,95,CALL,+1,1.99,.605,$60.50
,,,,,,,,$60.50
BP,BP150320C41,MAR 15,41,CALL,+6,1.01,1.595,$957.00
BP,BP150320C42,MAR 15,42,CALL,-6,.65,1.035,($621.00)
,,,,,,,,$336.00
EBAY,EBAY150320C55,MAR 15,55,CALL,-2,1.33,2.16,($432.00)
EBAY,EBAY150320C57.5,MAR 15,57.5,CALL,+2,.53,.855,$171.00
,,,,,,,,($261.00)
FB,FB150320P72.5,MAR 15,72.5,PUT,+1,1.54,1.04,$104.00
FB,FB150320P77.5,MAR 15,77.5,PUT,-1,3.70,3.275,($327.50)
,,,,,,,,($223.50)
FSLR,FSLR150320P42.5,MAR 15,42.5,PUT,+1,1.81,1.005,$100.50
FSLR,FSLR150320P47.5,MAR 15,47.5,PUT,-1,3.70,2.56,($256.00)
,,,,,,,,($155.50)
GE,GE150320C25,MAR 15,25,CALL,+10,.20,.36,$360.00
,,,,,,,,$360.00
GLD,GLD150320C119,MAR 15,119,CALL,+2,4.35,1.255,$251.00
GLD,GLD150320C122,MAR 15,122,CALL,-2,2.81,.61,($122.00)
,,,,,,,,$129.00
IBM,IBM150320C165,MAR 15,165,CALL,+2,1.16,1.43,$286.00
,,,,,,,,$286.00
JPM,JPM150320P52.5,MAR 15,52.5,PUT,+2,.76,.129,$25.80
JPM,JPM150320P55,MAR 15,55,PUT,-2,1.46,.232,($46.40)
,,,,,,,,($20.60)
KO,KO150320C42,MAR 15,42,CALL,+3,.78,.47,$141.00
,,,,,,,,$141.00
PG,PG150320C87.5,MAR 15,87.5,CALL,-1,1.05,.445,($44.50)
,,,,,,,,($44.50)
SNDK,SNDK150320P75,MAR 15,75,PUT,-1,2.74,.65,($65.00)
,,,,,,,,($65.00)
SPY,SPY150320P199,MAR 15,199,PUT,+3,4.43,1.06,$318.00
SPY,SPY150320P201,MAR 15,201,PUT,-3,5.18,1.315,($394.50)
,,,,,,,,($76.50)
TSLA,TSLA150320C205,MAR 15,205,CALL,+1,13.95,8.475,$847.50
TSLA,TSLA150320C210,MAR 15,210,CALL,-1,11.55,6.225,($622.50)
,,,,,,,,$225.00
VXX,VXX150320C37,MAR 15,37,CALL,+1,2.67,1.155,$115.50
,,,,,,,,$115.50
XOM,XOM150320P85,MAR 15,85,PUT,-1,2.62,.35,($35.00)
,,,,,,,,($35.00)
,,,,,,,,$328.90

Futures
Symbol,Description,SPC,Exp,Qty,Trade Price,Mark,P/L Day
/6JH5,"Japanese Yen Futures,Mar-2015,ETH",1/12500000,MAR 15,+1,.008389,.008384,($12.50)
/NQH5,"E-mini Nasdaq 100 Index Futures,Mar-2015,ETH",1/20,MAR 15,-1,4153.50,4387.00,($105.00)
/QMH5,"NYMEX miNY Light Sweet Crude Oil Futures,Mar-2015,ETH",1/500,MAR 15,-1,44.55,53.200,$165.00
,OVERALL TOTALS,,,,,,$47.50

Forex
Symbol,Description,Qty,Trade Price,Mark,FPL
AUD/SGD,AusDollar/Singapore Dollar Spot ,+10000,1.059789,1.06285,$22.54
GBP/USD,GBPound/US Dollar Spot         ,+10000,1.535403,1.53557,$1.67
USD/JPY,USDollar/Japanese Yen Spot      ,+10000,119.25,119.0085,($20.31)
HKD/JPY,HKDollar/Japanese Yen Spot ,+10000,15.36771,15.34155,($2.20)
,OVERALL TOTALS,,,,$1.70

Profits and Losses 
Symbol,Description,P/L Open,P/L %,P/L Day,P/L YTD,Margin Req,Mark Value
/6JH5,"Japanese Yen Futures,Mar-2015,ETH",($62.50),-0.06%,($12.50),($62.50),"$3,300.00",($12.50)
/NGH5,"Natural Gas Futures,Mar-2015,ETH",$0.00,0.00%,$0.00,"$1,480.00",$0.00,$0.00
/NQH5,"E-mini Nasdaq 100 Index Futures,Mar-2015,ETH","($4,670.00)",-5.62%,($105.00),"($4,670.00)","$3,960.00",($105.00)
/QMH5,"NYMEX miNY Light Sweet Crude Oil Futures,Mar-2015,ETH","($4,325.00)",-19.42%,$165.00,"($4,325.00)","$2,695.00",$165.00
/ZWH5,"Wheat Futures,Mar-2015,ETH",$0.00,0.00%,$0.00,"$1,062.50",$0.00,$0.00
AAPL,APPLE INC COM,($177.50),-17.32%,($15.00),($177.50),$60.81,($442.50)
BABA,ALIBABA GROUP HLDG LTD ADR,($138.50),-69.60%,($37.50),($138.50),$63.75,$60.50
BP,BP PLC SPONS ADR,$120.00,+12.05%,($15.00),$120.00,$450.00,$336.00
DIS,WALT DISNEY CO COM,$0.00,0.00%,$0.00,$148.00,$0.00,$0.00
EBAY,EBAY INC COM,($101.00),-27.15%,$10.00,($101.00),$233.03,($261.00)
EWU,ISHARES TRUST MSCI UNITED KINGDOM ETF,$114.00,+3.11%,($2.00),$114.00,$567.00,"$3,780.00"
FB,FACEBOOK INC COM,($7.50),-1.43%,($4.50),($7.50),$270.26,($223.50)
FSLR,FIRST SOLAR INC COM,$33.50,+6.08%,$32.00,$33.50,$167.19,($155.50)
GE,GENERAL ELECTRIC CO COM,$160.00,+80.00%,($45.00),$160.00,$470.01,$360.00
GLD,SPDR GOLD TR GOLD SHS ETF,($179.00),-12.50%,($65.00),($179.00),$124.73,$129.00
IBM,INTL BUSINESS MACHINES COM,$54.00,+23.28%,$0.00,$54.00,$296.90,$286.00
