This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/23/15 through 2/23/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
,,,,TOTAL,,,,

Futures Statements
Trade Date,Exec Date,Exec Time,Type,Ref #,Description,Fees,Commissions,Amount,Balance

Forex Statements
,Date,Time,Type,Ref #,Description,Commissions,Amount,Amount(USD),Balance

 
"Total Cash ($198,468.87)"


Account Order History
Notes,,Time Placed,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Status

Account Trade History
,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type

Equities
Symbol,Description,Qty,Trade Price,Mark,Mark Value
GREK,GLOBAL X FUNDS GREECE 20 ETF,+600,13.1733333,13.67,"$8,202.00"
XOM,EXXON MOBIL CORPORATION COM,-100,87.05,89.01,"($8,901.00)"
GOOG,GOOGLE INC CLASS C,+4,531.81,531.91,"$2,127.64"
VNQ,VANGUARD REIT ETF INDEX,+40,84.93,85.19,"$3,407.60"
USLV,CREDIT SUISSE AG VELOCITY 3X LONG SILVER ETN,+100,24.95,20.00,"$2,000.00"
PG,PROCTER GAMBLE CO COM,+100,85.74,85.39,"$8,539.00"
NGE,GLOBAL X FUNDS MSCI NIGERIA ETF,+600,8.39,8.54,"$5,124.00"
SNDK,SANDISK CORP COM,-100,76.95,81.39,"($8,139.00)"
,OVERALL TOTALS,,,,"$12,360.24"

Options
Symbol,Option Code,Exp,Strike,Type,Qty,Trade Price,Mark,Mark Value
AAPL,AAPL150320C115,MAR 15,115,CALL,-1,6.45,18.15,"($1,815.00)"
AAPL,AAPL150320C120,MAR 15,120,CALL,+1,3.80,13.35,"$1,335.00"
,,,,,,,,($480.00)
AMZN,AMZN150417P335,APR 15,335,PUT,+1,2.73,2.207958,$220.80
,,,,,,,,$220.80
BABA,BABA150320C95,MAR 15,95,CALL,+1,1.99,.275,$27.50
,,,,,,,,$27.50
EBAY,EBAY150320C55,MAR 15,55,CALL,-2,1.33,3.475,($695.00)
EBAY,EBAY150320C57.5,MAR 15,57.5,CALL,+2,.53,1.55,$310.00
,,,,,,,,($385.00)
FSLR,FSLR150320P42.5,MAR 15,42.5,PUT,+1,1.81,.785,$78.50
FSLR,FSLR150320P47.5,MAR 15,47.5,PUT,-1,3.70,2.195,($219.50)
,,,,,,,,($141.00)
GILD,GILD150515C105,MAY 15,105,CALL,+1,5.50,5.40,$540.00
GILD,GILD150515C110,MAY 15,110,CALL,-1,3.35,3.30,($330.00)
,,,,,,,,$210.00
GLD,GLD150320C119,MAR 15,119,CALL,+2,4.35,.88,$176.00
GLD,GLD150320C122,MAR 15,122,CALL,-2,2.81,.395,($79.00)
,,,,,,,,$97.00
HD,HD150417C115,APR 15,115,CALL,+1,2.09,1.945,$194.50
,,,,,,,,$194.50
KO,KO150320C42,MAR 15,42,CALL,+3,.78,.47,$141.00
,,,,,,,,$141.00
PG,PG150320C87.5,MAR 15,87.5,CALL,-1,1.05,.265,($26.50)
,,,,,,,,($26.50)
RSX,RSX150515C20,MAY 15,20,CALL,+4,.70,.40,$160.00
,,,,,,,,$160.00
SNDK,SNDK150320P75,MAR 15,75,PUT,-1,2.74,.475,($47.50)
,,,,,,,,($47.50)
SPY,SPY150417P200,APR 15,200,PUT,-1,2.42,1.67,($167.00)
SPY,SPY150417P209,APR 15,209,PUT,+1,4.85,3.655,$365.50
,,,,,,,,$198.50
TSLA,TSLA150320C205,MAR 15,205,CALL,+1,13.95,9.425,$942.50
TSLA,TSLA150320C210,MAR 15,210,CALL,-1,11.55,6.90,($690.00)
,,,,,,,,$252.50
VXX,VXX150320C37,MAR 15,37,CALL,+1,2.67,.465,$46.50
,,,,,,,,$46.50
XOM,XOM150320P85,MAR 15,85,PUT,-1,2.62,.62,($62.00)
,,,,,,,,($62.00)
,,,,,,,,$406.30

Futures
Symbol,Description,SPC,Exp,Qty,Trade Price,Mark,P/L Day
/6JH5,"Japanese Yen Futures,Mar-2015,ETH",1/12500000,MAR 15,+1,.008389,.008398,($187.50)
/NGH5,"Natural Gas Futures,Mar-2015,ETH",1/10000,MAR 15,+1,2.839,2.868,($110.00)
/NQH5,"E-mini Nasdaq 100 Index Futures,Mar-2015,ETH",1/20,MAR 15,-1,4153.50,4446.75,($45.00)
/QMH5,"NYMEX miNY Light Sweet Crude Oil Futures,Mar-2015,ETH",1/500,MAR 15,-1,44.55,51.125,$17.50
,OVERALL TOTALS,,,,,,($325.00)

Forex
Symbol,Description,Qty,Trade Price,Mark,FPL
USD/INR,USDollar/Indian Rupee Spot ,+10000,62.1637,62.1650,($0.60)
USD/THB,USDollar/Thai Baht ,-10000,32.5338,32.573,($35.06)
GBP/USD,GBPound/US Dollar Spot         ,+10000,1.545696,1.54377,($20.36)
USD/JPY,USDollar/Japanese Yen Spot      ,+10000,118.809,119.1045,$24.19
HKD/JPY,HKDollar/Japanese Yen Spot ,+10000,15.316,15.35505,$2.82
NZD/SGD,NZDollar/Singapore Dollar Spot  ,+10000,1.023107,1.01638,($52.01)
,OVERALL TOTALS,,,,($81.01)

Profits and Losses 
Symbol,Description,P/L Open,P/L %,P/L Day,P/L YTD,Margin Req,Mark Value
/6JH5,"Japanese Yen Futures,Mar-2015,ETH",$112.50,+0.11%,($187.50),$112.50,"$3,300.00",($187.50)
/NGH5,"Natural Gas Futures,Mar-2015,ETH",$290.00,+1.02%,($110.00),"$1,770.00","$3,520.00",($110.00)
/NQH5,"E-mini Nasdaq 100 Index Futures,Mar-2015,ETH","($5,865.00)",-7.06%,($45.00),"($5,865.00)","$3,960.00",($45.00)
/QMH5,"NYMEX miNY Light Sweet Crude Oil Futures,Mar-2015,ETH","($3,287.50)",-14.76%,$17.50,"($3,287.50)","$2,695.00",$17.50
/ZWH5,"Wheat Futures,Mar-2015,ETH",$0.00,0.00%,$0.00,"$1,062.50",$0.00,$0.00
AAPL,APPLE INC COM,($215.00),-20.98%,($15.00),($215.00),$31.00,($480.00)
AMZN,AMAZON.COM INC COM,($52.20),-19.12%,$4.80,($52.20),$212.40,$220.80
BABA,ALIBABA GROUP HLDG LTD ADR,($171.50),-86.18%,($9.00),($171.50),$30.28,$27.50
BP,BP PLC SPONS ADR,$0.00,0.00%,$0.00,$132.00,$0.00,$0.00
CELG,CELGENE CORP COM,$0.00,0.00%,$0.00,$105.00,$0.00,$0.00
DIS,WALT DISNEY CO COM,$0.00,0.00%,$0.00,$148.00,$0.00,$0.00
EBAY,EBAY INC COM,($225.00),-60.48%,($17.00),($225.00),$150.00,($385.00)
EWU,ISHARES TRUST MSCI UNITED KINGDOM ETF,$0.00,0.00%,$0.00,$120.00,$0.00,$0.00
FB,FACEBOOK INC COM,$0.00,0.00%,$0.00,$114.00,$0.00,$0.00
