This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/2/15 through 2/2/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
,,,,TOTAL,,,,

Futures Statements
Trade Date,Exec Date,Exec Time,Type,Ref #,Description,Fees,Commissions,Amount,Balance

Forex Statements
,Date,Time,Type,Ref #,Description,Commissions,Amount,Amount(USD),Balance

 
"Total Cash ($178,747.73)"


Account Order History
Notes,,Time Placed,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Status

Account Trade History
,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type

Equities
Symbol,Description,Qty,Trade Price,Mark,Mark Value
XOM,EXXON MOBIL CORPORATION COM,-100,87.05,89.58,"($8,958.00)"
EWU,ISHARES TRUST MSCI UNITED KINGDOM ETF,+200,18.33,18.20,"$3,640.00"
RSX,MARKET VECTORS RUSSIA,+300,14.9233333,14.90,"$4,470.00"
PG,PROCTER GAMBLE CO COM,+100,85.74,85.20,"$8,520.00"
SNDK,SANDISK CORP COM,-100,76.95,76.73,"($7,673.00)"
,OVERALL TOTALS,,,,($1.00)

Options
Symbol,Option Code,Exp,Strike,Type,Qty,Trade Price,Mark,Mark Value
AAPL,AAPL150320C115,MAR 15,115,CALL,-1,6.45,6.25,($625.00)
AAPL,AAPL150320C120,MAR 15,120,CALL,+1,3.80,3.60,$360.00
,,,,,,,,($265.00)
EBAY,EBAY150320C55,MAR 15,55,CALL,-2,1.33,1.10,($220.00)
EBAY,EBAY150320C57.5,MAR 15,57.5,CALL,+2,.53,.425,$85.00
,,,,,,,,($135.00)
GLD,GLD150320C119,MAR 15,119,CALL,+2,4.35,5.175,"$1,035.00"
GLD,GLD150320C122,MAR 15,122,CALL,-2,2.81,3.45,($690.00)
,,,,,,,,$345.00
JPM,JPM150320P52.5,MAR 15,52.5,PUT,+2,.76,.778,$155.60
JPM,JPM150320P55,MAR 15,55,PUT,-2,1.46,1.5222001,($304.44)
,,,,,,,,($148.84)
PG,PG150320C87.5,MAR 15,87.5,CALL,-1,1.05,.815,($81.50)
,,,,,,,,($81.50)
SNDK,SNDK150320P75,MAR 15,75,PUT,-1,2.74,2.735,($273.50)
,,,,,,,,($273.50)
SPY,SPY150320P199,MAR 15,199,PUT,+3,4.43,4.005,"$1,201.50"
SPY,SPY150320P201,MAR 15,201,PUT,-3,5.18,4.665,"($1,399.50)"
,,,,,,,,($198.00)
TSLA,TSLA150320C205,MAR 15,205,CALL,+1,13.95,17.30,"$1,730.00"
TSLA,TSLA150320C210,MAR 15,210,CALL,-1,11.55,14.525,"($1,452.50)"
,,,,,,,,$277.50
WFC,WFC150320P50,MAR 15,50,PUT,+2,.68,.635,$127.00
WFC,WFC150320P52.5,MAR 15,52.5,PUT,-2,1.48,1.39,($278.00)
,,,,,,,,($151.00)
XOM,XOM150320P85,MAR 15,85,PUT,-1,2.62,1.57,($157.00)
,,,,,,,,($157.00)
,,,,,,,,($787.34)

Futures
Symbol,Description,SPC,Exp,Qty,Trade Price,Mark,P/L Day
/NQH5,"E-mini Nasdaq 100 Index Futures,Mar-2015,ETH",1/20,MAR 15,-1,4153.50,4182.00,($815.00)
/QMH5,"NYMEX miNY Light Sweet Crude Oil Futures,Mar-2015,ETH",1/500,MAR 15,-1,44.55,49.775,($102.50)
/ZWH5,"Wheat Futures,Mar-2015,ETH",1/50,MAR 15,+1,507.75,492.00,($37.50)
,OVERALL TOTALS,,,,,,($955.00)

Forex
Symbol,Description,Qty,Trade Price,Mark,FPL
USD/JPY,USDollar/Japanese Yen Spot      ,+10000,117.5297,117.5315,($0.66)
GBP/USD,GBPound/US Dollar Spot         ,+10000,1.506203,1.50361,($27.63)
USD/SEK,USDollar/Swedish Krona Spot     ,+10000,8.28459,8.31725,$36.09
,OVERALL TOTALS,,,,$7.80

Profits and Losses 
Symbol,Description,P/L Open,P/L %,P/L Day,P/L YTD,Margin Req,Mark Value
/NQH5,"E-mini Nasdaq 100 Index Futures,Mar-2015,ETH",($570.00),-0.69%,($815.00),($570.00),"$3,960.00",($815.00)
/QMH5,"NYMEX miNY Light Sweet Crude Oil Futures,Mar-2015,ETH","($2,612.50)",-11.73%,($102.50),"($2,612.50)","$2,448.00",($102.50)
/ZWH5,"Wheat Futures,Mar-2015,ETH",($787.50),-3.10%,($37.50),($787.50),"$1,430.00",($37.50)
AAPL,APPLE INC COM,$0.00,0.00%,($25.00),$0.00,$212.15,($265.00)
EBAY,EBAY INC COM,$25.00,+6.72%,($24.00),$25.00,$309.40,($135.00)
EWU,ISHARES TRUST MSCI UNITED KINGDOM ETF,($26.00),-0.71%,$32.00,($26.00),$546.00,"$3,640.00"
GLD,SPDR GOLD TR GOLD SHS ETF,$37.00,+2.58%,($35.00),$37.00,$362.18,$345.00
JPM,JP MORGAN CHASE & CO COM,($8.84),-1.99%,$48.13,($8.84),$306.57,($148.84)
PG,PROCTER GAMBLE CO COM,($30.50),-0.35%,$74.00,($30.50),"$1,192.19","$8,438.50"
RSX,MARKET VECTORS RUSSIA,($7.00),-0.16%,$84.00,($7.00),$670.50,"$4,470.00"
SNDK,SANDISK CORP COM,$22.50,+0.28%,($33.00),$22.50,$915.53,"($7,946.50)"
SPY,SPDR TR S&P 500 ETF TR,$27.00,+0.94%,$75.00,$27.00,$325.46,($198.00)
TSLA,TESLA MOTORS INC COM,$37.50,+1.47%,$47.50,$37.50,$500.00,$277.50
WFC,WELLS FARGO & CO COM,$9.00,+2.08%,$44.00,$9.00,$332.22,($151.00)
XOM,EXXON MOBIL CORPORATION COM,($148.00),-1.65%,($122.50),($148.00),"$1,192.19","($9,115.00)"
,OVERALL TOTALS,"($4,032.34)",-2.32%,($789.87),"($4,032.34)","$14,702.39","($1,743.34)"

Forex Account Summary
Cash,"$10,000.00"
UPL,($59.28)
Floating P/L,$7.80
Equity,"$9,948.52"
Margin,"$1,200.72"
Available Equity,"$8,747.80"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$45,805.37"
Stock Buying Power,"$32,057.98"
Option Buying Power,"$32,057.98"
Commissions YTD,$159.08
Futures Commissions YTD,$10.96
