This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/6/15 through 2/6/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
KO,COCA COLA CO COM,($36.00),-15.38%,($49.50),($36.00),$200.42,$198.00
PG,PROCTER GAMBLE CO COM,$13.50,+0.16%,($68.00),$13.50,"$1,202.78","$8,482.50"
RSX,MARKET VECTORS RUSSIA,$0.00,0.00%,$0.00,$245.00,$0.00,$0.00
SNDK,SANDISK CORP COM,$12.00,+0.15%,$78.50,$12.00,$972.07,"($7,957.00)"
SPY,SPDR TR S&P 500 ETF TR,$87.00,+3.02%,($1.50),$87.00,$368.59,($138.00)
TSLA,TESLA MOTORS INC COM,$72.50,+2.84%,($40.00),$72.50,$500.00,$312.50
USLV,CREDIT SUISSE AG VELOCITY 3X LONG SILVER ETN,($295.00),-11.82%,($249.00),($295.00),$330.00,"$2,200.00"
VXX,BARCLAYS BANK PLC IPATH S&P 500 VIX SHORT TERM,($0.50),-0.19%,$41.50,($0.50),$162.07,$266.50
WFC,WELLS FARGO & CO COM,$0.00,0.00%,$37.00,$110.00,$0.00,$0.00
XOM,EXXON MOBIL CORPORATION COM,($258.00),-2.88%,$83.50,($258.00),"$1,299.23","($9,225.00)"
,OVERALL TOTALS,"($6,012.50)",-2.99%,($301.96),"($5,509.50)","$20,091.19","($2,120.00)"

Forex Account Summary
Cash,"$9,957.58"
UPL,$235.89
Floating P/L,$183.76
Equity,"$10,377.24"
Margin,"$1,154.16"
Available Equity,"$9,223.08"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$44,160.37"
Stock Buying Power,"$24,034.18"
Option Buying Power,"$24,034.18"
Commissions YTD,$325.45
Futures Commissions YTD,$14.68
